[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2939622826726339, 0, 0, 0.1923423204950516, 0, 0.1048306646887134, 0, 0, 0.03480831261206483, 0, 0, -0.01645402327519398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0.4043793267462867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04972105957986887, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09272747638016715, 0, 0.02970060664479619, 0, 0, -0.0160267691998425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0.5167747525030626, 0, 0, 0, 0, 0.1692475522800536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04364038933214363, 0, 0, 0, 0, -0.06748187783759105, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0.2527971156237899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.05513474413667361, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0.6234451944144647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03963583077909954, 0, -0.003452840153592908, 0, 0, -0.02947568625379724, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07344897785411708, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0.3350688942563548, 0, 0, 0, 0, 0.09521184246998679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03842772803802125, 0, 0, 0, 0, -0.05466323549605725, 0, 0, 0, 0, 0, 0;
 0, 0.7165569110932004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.01173158791929878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.07193492732230053, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0.1548554707462493, 0, 0, 0, 0, 0.01583821283578469, 0, 0, 0, 0, -0.02260841222840265, 0, 0, 0, 0, -0.03438355685664812, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0.4070806683258029, 0, 0, 0, 0, 0, 0.05393260959284486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.01843532826032143, 0, 0, 0, 0, 0, -0.04755111151863193, 0, 0, 0, 0, 0;
